代码,日期,股票名字,收盘价,涨幅%,成交额(万元),自由流通市值(万元),集合竞价成交额(万元),集合竞价涨幅%,首次涨停时间,最后涨停时间,连板数,涨停统计
600624.SH,20250918,复旦复华,7.28,-0.82,26564.07,350751.714768,22.2272,0.2724795640327127,,,,
000333.SZ,20250918,美的集团,73.74,-0.82,445225.57,35102751.665514,1976.154,0.336247478143914,,,,
688277.SH,20250918,天智航-U,18.07,-0.82,28770.02,551289.346712,10.2801,0.11031833150385584,,,,
300566.SZ,20250918,激智科技,19.26,-0.82,19020.23,395917.754724,22.2755,-0.2574665293511913,,,,
601188.SH,20250918,龙江交通,3.61,-0.82,15134.99,185629.81,85.0304,0.0,,,,
300031.SZ,20250918,宝通科技,26.4,-0.83,112966.75,874273.3665599999,271.245,0.48835462058602896,,,,
603042.SH,20250918,华脉科技,15.58,-0.83,11481.52,192700.94800200002,18.5142,-0.12730744748569167,,,,
603180.SH,20250918,金牌家居,20.37,-0.83,2644.09,94731.495726,4.5496,0.6815968841285436,,,,
603236.SH,20250918,移远通信,101.63,-0.83,161568.64,2026809.1734149999,738.0,0.01951600312255497,,,,
605167.SH,20250918,利柏特,10.66,-0.84,7210.57,178848.562542,7.1082,0.18604651162790198,,,,
600596.SH,20250918,新安股份,10.66,-0.84,29550.37,1029561.1330680001,33.5712,0.09302325581395099,,,,
300354.SZ,20250918,东华测试,44.86,-0.84,48486.17,293064.216236,143.0848,0.08841732979663064,,,,
603337.SH,20250918,杰克科技,50.48,-0.84,33807.27,823784.992808,98.7072,-0.05892751915143046,,,,
601158.SH,20250918,重庆水务,4.69,-0.85,7259.92,257499.43685900004,30.9815,0.0,,,,
603202.SH,20250918,天有为,99.49,-0.85,21418.56,323776.793748,28.126,0.10962726729120131,,,,
605155.SH,20250918,西大门,15.21,-0.85,6748.23,110899.152,16.9275,-0.5867014341590648,,,,
000713.SZ,20250918,国投丰乐,7.0,-0.85,8763.62,304130.4546,2.824,0.0,,,,
688345.SH,20250918,博力威,37.31,-0.85,10748.66,94674.125,52.4444,-0.26574541589158285,,,,
688391.SH,20250918,钜泉科技,32.5,-0.85,11989.63,186248.478,4.917,0.0,,,,
000518.SZ,20250918,*ST四环,2.32,-0.85,3325.89,154870.34047199998,25.7166,0.0,,,,
603014.SH,20250918,威高血净,39.35,-0.86,12999.33,149973.029845,65.8854,0.0,,,,
600031.SH,20250918,三一重工,20.79,-0.86,120669.86,11971840.965777,485.793,0.28612303290416197,,,,
300099.SZ,20250918,尤洛卡,6.93,-0.86,13811.01,332777.717811,57.0384,0.0,,,,
920060.BJ,20250918,万源通,37.87,-0.86,28687.43,265473.524638,143.04218,-0.7853403141361404,,,,
688522.SH,20250918,纳睿雷达,43.61,-0.86,25031.9,527723.916601,22.2515,0.04569220277335084,,,,
002645.SZ,20250918,华宏科技,14.92,-0.86,71838.17,491266.698208,410.4,0.9966777408637828,,,,
605179.SH,20250918,一鸣食品,21.78,-0.86,16059.56,181880.424,159.6492,-0.7282658170232104,,,,
002845.SZ,20250918,同兴达,14.9,-0.86,14901.38,315508.29417,40.65,-0.19960079840318778,,,,
600019.SH,20250918,宝钢股份,6.86,-0.87,89461.99,5478750.608492001,214.5916,0.14450867052022698,,,,
300482.SZ,20250918,万孚生物,21.69,-0.87,15219.32,587523.864519,87.78,0.5484460694698434,,,,
600513.SH,20250918,联环药业,20.5,-0.87,35015.76,351721.4807,284.9,0.19342359767891004,,,,
002003.SZ,20250918,伟星股份,10.25,-0.87,12960.87,703812.6368750001,96.4192,0.4835589941972973,,,,
300446.SZ,20250918,航天智造,17.07,-0.87,30008.66,531792.663819,84.2023,0.40650406504065817,,,,
300017.SZ,20250918,网宿科技,11.38,-0.87,153201.57,2277470.7944440003,262.6632,-0.17421602787456303,,,,
002252.SZ,20250918,上海莱士,6.81,-0.87,33365.25,2589943.60413,24.5946,0.0,,,,
688252.SH,20250918,天德钰,27.22,-0.87,32055.29,357423.35659,31.1417,-0.0728332119446451,,,,
603985.SH,20250918,恒润股份,15.87,-0.87,28994.7,395893.856349,60.6779,0.0,,,,
002275.SZ,20250918,桂林三金,14.73,-0.87,5044.29,221145.995907,6.0926,0.0,,,,
688489.SH,20250918,三未信安,49.75,-0.88,11353.08,178744.0487,29.3971,0.7770472205618661,,,,
000411.SZ,20250918,英特集团,11.26,-0.88,7787.42,154208.27966600002,9.8832,0.0,,,,
603126.SH,20250918,中材节能,6.74,-0.88,7191.26,201872.580236,88.8291,1.0294117647058787,,,,
605133.SH,20250918,嵘泰股份,48.17,-0.88,88999.01,406526.23519,328.4684,-0.020576131687233268,,,,
603685.SH,20250918,晨丰科技,17.9,-0.89,7396.24,104609.15908999999,0.0,-100.0,,,,
600572.SH,20250918,康恩贝,4.47,-0.89,16559.32,700138.568334,37.7036,0.0,,,,
003010.SZ,20250918,若羽臣,43.54,-0.89,32363.99,686594.764688,36.75,-0.40974277259275826,,,,
838262.BJ,20250918,太湖雪,27.85,-0.89,5888.71,50842.92658,8.6576,-0.3558718861210064,,,,
688709.SH,20250918,成都华微,49.01,-0.89,87218.69,828983.1492149999,223.4596,0.0,,,,
601333.SH,20250918,广深铁路,3.34,-0.89,23471.91,1009610.4238,179.8569,0.0,,,,
000639.SZ,20250918,西王食品,3.34,-0.89,15151.35,288349.925086,24.0281,0.0,,,,
002825.SZ,20250918,纳尔股份,10.0,-0.89,7352.89,182964.67700000003,2.2198,0.0,,,,
300229.SZ,20250918,拓尔思,22.2,-0.89,134546.05,1388289.52302,379.874,-0.5357142857142727,,,,
000153.SZ,20250918,丰原药业,6.65,-0.89,5594.02,212359.80125500003,19.3919,0.0,,,,
300339.SZ,20250918,润和软件,60.82,-0.9,512402.94,4476925.264992001,1480.0032,-0.01629460648524539,,,,
301282.SZ,20250918,金禄电子,29.79,-0.9,28068.11,237028.38603300002,61.5116,-0.6653359946773074,,,,
603998.SH,20250918,XD方盛制,11.03,-0.9,21107.1,302144.848459,73.2354,0.0,,,,
002718.SZ,20250918,友邦吊顶,23.15,-0.9,17997.79,83180.55205999999,523.19,-0.8989726027397338,,,,
002265.SZ,20250918,建设工业,30.85,-0.9,87120.84,699476.6914100001,299.493,-0.09637006103436763,,,,
831689.BJ,20250918,克莱特,39.65,-0.9,6482.75,99884.77329999999,11.970158999999999,0.6998250437390663,,,,
833266.BJ,20250918,生物谷,11.0,-0.9,3702.17,70213.44769999999,10.026,0.3603603603603789,,,,
001207.SZ,20250918,联科科技,23.09,-0.9,8451.11,224019.04607799998,20.2536,-0.08583690987123971,,,,
688726.SH,20250918,拉普拉斯,47.25,-0.9,10603.18,171571.60125,16.2853,-0.5664848993288563,,,,
832876.BJ,20250918,慧为智能,32.9,-0.9,9817.57,77183.5974,17.950422,0.18072289156625398,,,,
600590.SH,20250918,泰豪科技,9.86,-0.9,53129.43,540017.091522,159.3405,0.4020100502512669,,,,
300898.SZ,20250918,熊猫乳品,28.47,-0.9,17565.94,155310.1134,258.1,0.9397841977027532,,,,
002135.SZ,20250918,东南网架,4.38,-0.9,7196.45,266063.19373199996,80.3159,0.2262443438914019,,,,
300214.SZ,20250918,日科化学,7.66,-0.91,10119.97,206299.56811,23.5128,0.3880983182406039,,,,
430478.BJ,20250918,峆一药业,24.01,-0.91,5857.17,91250.958197,5.743844999999999,0.6603384234420195,,,,
603193.SH,20250918,XD润本股,28.31,-0.91,9899.62,292545.104934,58.7112,0.7350367518375922,,,,
000921.SZ,20250918,海信家电,25.04,-0.91,41812.5,935613.8407999999,129.4336,0.03957261574991655,,,,
301397.SZ,20250918,溯联股份,43.46,-0.91,41832.96,307426.47010800004,40.734,-0.1367989056087593,,,,
600551.SH,20250918,时代出版,8.69,-0.91,10838.11,223367.289871,4.7358,0.0,,,,
301060.SZ,20250918,兰卫医学,9.76,-0.91,6536.52,179426.099792,23.0376,0.8121827411167626,,,,
300183.SZ,20250918,东软载波,17.35,-0.91,26103.89,398289.526945,59.508,-0.6282124500285757,,,,
601608.SH,20250918,中信重工,5.42,-0.91,61135.72,884135.297312,305.6832,0.365630712979903,,,,
603052.SH,20250918,可川科技,32.51,-0.91,18380.7,183550.426182,62.784,-0.3352636391344088,,,,
002507.SZ,20250918,涪陵榨菜,12.95,-0.92,19297.09,960911.4905249999,41.202,0.07651109410864443,,,,
300298.SZ,20250918,三诺生物,20.39,-0.92,22264.68,595023.273875,26.0985,-0.1457725947521804,,,,
300136.SZ,20250918,信维通信,25.75,-0.92,115860.24,2001913.260725,339.1619,-0.30781069642169534,,,,
002629.SZ,20250918,仁智股份,7.51,-0.92,23227.45,256775.151237,83.4275,-0.395778364116095,,,,
870656.BJ,20250918,海昇药业,19.28,-0.92,3271.12,48200.241,1.946,0.0,,,,
002142.SZ,20250918,宁波银行,26.78,-0.92,129369.11,9058859.582708001,185.44218,0.11098779134295356,,,,
301508.SZ,20250918,中机认检,33.1,-0.93,11938.11,194748.48400000003,20.028,-0.08979347500746027,,,,
300321.SZ,20250918,同大股份,38.42,-0.93,7043.64,159219.54928,3.0872,-0.4899432697266559,,,,
600661.SH,20250918,昂立教育,10.67,-0.93,5674.31,194371.92225,15.008,-0.46425255338903293,,,,
002452.SZ,20250918,长高电新,7.46,-0.93,9790.28,366463.30928,33.3444,-0.26560424966800555,,,,
601827.SH,20250918,三峰环境,8.51,-0.93,4484.83,406410.02760000003,5.4243,0.2328288707799775,,,,
603123.SH,20250918,翠微股份,13.82,-0.93,53673.5,448368.501112,286.9349,0.28673835125447855,,,,
001358.SZ,20250918,兴欣新材,28.69,-0.93,8291.46,134547.401192,29.1082,-0.4834254143646466,,,,
002569.SZ,20250918,*ST步森,9.55,-0.93,2288.59,113284.64507500001,2.892,0.0,,,,
603722.SH,20250918,阿科力,44.48,-0.94,9993.7,247548.19580799996,23.7864,-0.04454342984409054,,,,
301362.SZ,20250918,民爆光电,44.48,-0.94,9087.67,131972.16,12.123,0.0,,,,
603659.SH,20250918,璞泰来,26.45,-0.94,188609.08,2640051.7974799997,573.405,-0.11235955056179137,,,,
603375.SH,20250918,盛景微,41.2,-0.94,14568.93,160035.0552,41.7029,-0.7213272421255246,,,,
688127.SH,20250918,蓝特光学,31.62,-0.94,28192.27,608351.152878,22.0408,0.407268170426045,,,,
600885.SH,20250918,宏发股份,26.3,-0.94,81836.73,2789195.60424,211.8426,0.11299435028246929,,,,
601825.SH,20250918,沪农商行,8.41,-0.94,19696.16,4682232.498421,25.075,0.11778563015312216,,,,
300633.SZ,20250918,开立医疗,34.68,-0.94,16268.15,1334659.12374,17.199,0.25706940874037354,,,,
600198.SH,20250918,大唐电信,8.4,-0.94,26140.67,518028.60480000003,87.89,0.2358490566037652,,,,
301166.SZ,20250918,优宁维,31.5,-0.94,4171.31,129993.7842,5.406,0.0,,,,
300972.SZ,20250918,万辰集团,170.06,-0.94,42650.56,1423605.625772,153.468,-0.6756756756756688,,,,
603056.SH,20250918,德邦股份,15.69,-0.95,24103.73,326512.28904,14.292,0.2525252525252597,,,,
601816.SH,20250918,京沪高铁,5.23,-0.95,96119.55,12843298.481995001,343.2,0.0,,,,
002872.SZ,20250918,ST天圣,5.23,-0.95,6883.74,111550.32168200002,480.8152,3.7878787878787845,,,,
002396.SZ,20250918,星网锐捷,31.36,-0.95,65418.52,1344492.0366079998,141.7493,-0.726468730259,,,,
000957.SZ,20250918,中通客车,11.49,-0.95,32895.06,456131.23334400007,47.683,0.2586206896551868,,,,
300709.SZ,20250918,精研科技,54.27,-0.95,101216.89,712869.668667,572.66,0.01825150574921164,,,,
600737.SH,20250918,中粮糖业,16.69,-0.95,88359.39,1758817.493695,339.022,0.0,,,,
300205.SZ,20250918,*ST天喻,5.21,-0.95,3052.02,136210.028995,18.828,-0.5703422053231821,,,,
000753.SZ,20250918,漳州发展,7.29,-0.95,36458.05,449832.16406700003,94.8584,-1.0869565217391353,,,,
301600.SZ,20250918,慧翰股份,148.87,-0.95,87221.14,480232.2895,424.0521,1.1244178310046538,,,,
600163.SH,20250918,中闽能源,5.2,-0.95,7288.18,336806.64628,13.2572,-0.19047619047618536,,,,
002635.SZ,20250918,安洁科技,14.55,-0.95,25410.58,447546.189765,85.5813,0.2722940776038074,,,,
003023.SZ,20250918,彩虹集团,21.82,-0.95,8399.41,112563.599882,84.2562,1.1802088061733995,,,,
600853.SH,20250918,龙建股份,4.15,-0.95,12386.16,234372.00364000004,95.7638,-0.23866348448688957,,,,
603307.SH,20250918,扬州金泉,40.4,-0.96,2411.19,68680.0,9.7992,0.09806325079675382,,,,
688677.SH,20250918,海泰新光,46.6,-0.96,9184.33,353642.74,31.293,0.00021253985122982044,,,,
000900.SZ,20250918,现代投资,4.14,-0.96,7625.3,335829.326886,37.1602,0.0,,,,
688270.SH,20250918,臻镭科技,71.39,-0.96,84779.99,1029670.077744,194.7374,-0.8046614872364022,,,,
300926.SZ,20250918,博俊科技,31.04,-0.96,42633.59,368954.90825599997,242.575,-0.12763241863432695,,,,
002377.SZ,20250918,国创高新,3.09,-0.96,8758.87,201150.36036,4.68,0.0,,,,
605090.SH,20250918,九丰能源,30.89,-0.96,33227.51,979797.849637,45.182,-0.09618467457518376,,,,
688692.SH,20250918,达梦数据,265.42,-0.96,79077.56,1372894.2397,154.0787,-1.0634328358208989,,,,
002102.SZ,20250918,能特科技,4.11,-0.96,26514.25,694302.57126,127.2267,0.48192771084336616,,,,
002282.SZ,20250918,博深股份,7.19,-0.96,6405.16,246632.49229300002,25.9182,0.0,,,,
002204.SZ,20250918,大连重工,6.15,-0.97,31513.99,529418.4923550001,22.94,-0.16103059581320522,,,,
000700.SZ,20250918,模塑科技,12.29,-0.97,175489.25,701599.6073029999,2944.4415,4.351329572925056,,,,
002917.SZ,20250918,金奥博,14.29,-0.97,13110.46,251363.910843,24.8024,-0.06930006930007115,,,,
600025.SH,20250918,华能水电,9.18,-0.97,23477.91,1652400.0,57.0105,0.0,,,,
300471.SZ,20250918,厚普股份,11.2,-0.97,27657.73,277413.34095999994,87.248,1.5030946065428763,,,,
605199.SH,20250918,ST葫芦娃,9.15,-0.97,4641.7,90293.84883,24.894,-0.21645021645021467,,,,
300776.SZ,20250918,帝尔激光,71.08,-0.98,43909.29,927827.931388,259.8436,0.0,,,,
001300.SZ,20250918,三柏硕,14.21,-0.98,13554.5,92281.20363,6.149,-0.34843205574912606,,,,
688686.SH,20250918,奥普特,147.99,-0.98,30694.34,503578.72931100003,58.1061,-0.30779524924722246,,,,
603580.SH,20250918,*ST艾艾,14.17,-0.98,1834.05,60409.8274,4.8654,0.0,,,,
688225.SH,20250918,亚信安全,20.19,-0.98,16188.2,393777.12473700003,21.8838,0.5394801373222124,,,,
873703.BJ,20250918,广厦环能,16.14,-0.98,2474.47,77305.575618,6.56,0.6134969325153339,,,,
838810.BJ,20250918,春光智能,17.14,-0.98,11448.44,62220.777856,81.927024,1.2131715771230622,,,,
002597.SZ,20250918,金禾实业,22.16,-0.98,19367.0,700990.81452,31.332,0.0,,,,
002163.SZ,20250918,海南发展,10.07,-0.98,35318.27,581152.259304,103.5304,-0.0983284169124854,,,,
002607.SZ,20250918,中公教育,3.02,-0.98,96566.76,1403211.8487,286.7936,-0.3278688524590123,,,,
000920.SZ,20250918,沃顿科技,12.08,-0.98,15650.83,266606.933632,34.0938,0.16393442622952836,,,,
000930.SZ,20250918,中粮科技,6.03,-0.99,21770.98,495132.235254,641.7972,2.9556650246305383,,,,
301626.SZ,20250918,苏州天脉,123.52,-0.99,31628.26,321497.856,124.6,-0.12024048096193063,,,,
688327.SH,20250918,云从科技-UW,17.05,-0.99,124778.43,1421016.9732000001,440.561,-1.1614401858304202,,,,
688389.SH,20250918,普门科技,14.0,-0.99,8508.89,381355.7034,19.3992,0.14144271570013522,,,,
300867.SZ,20250918,圣元环保,17.0,-0.99,8305.3,262189.8168,19.8824,-0.17472335468842193,,,,
836263.BJ,20250918,中航泰达,15.99,-0.99,8049.44,102672.99404700001,25.177599,0.4953560371517174,,,,
003002.SZ,20250918,壶化股份,23.92,-0.99,11959.03,228411.1232,15.7235,0.12417218543046005,,,,
600582.SH,20250918,天地科技,5.97,-1.0,27860.95,967250.3888819999,274.6665,0.0,,,,
000425.SZ,20250918,徐工机械,9.93,-1.0,73392.42,8416663.834365001,130.2082,-0.598205383848438,,,,
832278.BJ,20250918,鹿得医疗,10.91,-1.0,2848.05,68732.958542,0.527234,0.09074410163338875,,,,
601568.SH,20250918,北元集团,3.96,-1.0,11275.12,592888.8992399999,62.76,0.0,,,,
002342.SZ,20250918,巨力索具,7.92,-1.0,42759.54,546852.24,54.16,0.0,,,,
001333.SZ,20250918,光华股份,21.72,-1.0,5696.41,95568.0,7.4358,-0.31905195989061497,,,,
601163.SH,20250918,三角轮胎,13.82,-1.0,5820.69,399087.00854,23.4864,0.14326647564468775,,,,
600765.SH,20250918,中航重机,15.78,-1.0,27548.91,1605357.4703999998,48.488,0.06273525721456341,,,,
002519.SZ,20250918,银河电子,4.93,-1.0,14806.16,364390.04040299996,32.9178,0.0,,,,
300995.SZ,20250918,奇德新材,52.24,-1.0,16831.97,176564.62298400002,27.2428,-0.720106120902031,,,,
688295.SH,20250918,中复神鹰,26.6,-1.0,11624.58,260044.1004,17.7613,-0.07443245254931119,,,,
688383.SH,20250918,新益昌,77.79,-1.01,15409.27,251248.670175,130.4155,-0.9162636803257795,,,,
002247.SZ,20250918,聚力文化,2.95,-1.01,9296.51,151879.42899000001,38.6308,0.3355704697986628,,,,
600903.SH,20250918,贵州燃气,6.88,-1.01,7153.21,250511.649072,14.5255,0.0,,,,
300889.SZ,20250918,爱克股份,18.67,-1.01,11023.61,220433.17817300002,19.908,0.5302226935312904,,,,
000570.SZ,20250918,苏常柴Ａ,5.86,-1.01,7980.44,192225.04674000002,10.656,0.0,,,,
688211.SH,20250918,中科微至,33.2,-1.01,2353.74,171008.87736000004,31.4288,0.5963029218843285,,,,
600199.SH,20250918,金种子酒,10.72,-1.02,12975.46,514066.60128000006,26.2683,-0.1846722068328699,,,,
601010.SH,20250918,文峰股份,2.92,-1.02,31281.49,380556.426436,43.6305,0.0,,,,
603916.SH,20250918,苏博特,10.7,-1.02,8535.42,233886.25708999997,11.6095,0.37002775208139216,,,,
870357.BJ,20250918,雅葆轩,26.26,-1.02,7164.81,67229.51274,6.307536,-0.18846588767433836,,,,
600605.SH,20250918,汇通能源,33.06,-1.02,8568.79,312599.33912400005,35.049,-0.059880239520948564,,,,
688439.SH,20250918,振华风光,56.3,-1.02,40247.44,451317.17204,30.2453,-0.10548523206751481,,,,
603929.SH,20250918,亚翔集成,41.74,-1.02,8817.81,349614.24,7.5924,0.02371354043158025,,,,
601686.SH,20250918,友发集团,5.82,-1.02,3976.03,399833.832384,25.665,0.3401360544217802,,,,
688067.SH,20250918,爱威科技,26.17,-1.02,4012.46,93322.22,4.2304,0.0,,,,
603787.SH,20250918,新日股份,12.57,-1.02,9557.78,101948.46963,16.83,0.3937007874015741,,,,
300809.SZ,20250918,华辰装备,47.38,-1.02,71361.22,553714.291936,199.9329,-0.7938165865886693,,,,
000727.SZ,20250918,冠捷科技,2.9,-1.02,77522.67,695696.71278,339.411786,0.0,,,,
835237.BJ,20250918,力佳科技,29.92,-1.03,15052.95,89700.737456,66.899536,-0.9923916639100305,,,,
603658.SH,20250918,安图生物,40.51,-1.03,17250.84,669818.9915289999,15.5496,-0.02443195699974865,,,,
600166.SH,20250918,福田汽车,2.89,-1.03,49967.57,1267818.031845,190.092,0.0,,,,
600523.SH,20250918,贵航股份,14.44,-1.03,10192.31,284008.3748,12.118,0.06854009595613775,,,,
000778.SZ,20250918,新兴铸管,3.85,-1.03,23417.78,895048.791945,88.27,-0.25706940874036244,,,,
301516.SZ,20250918,中远通,18.25,-1.03,12352.28,128070.176175,17.112,-0.21691973969633072,,,,
600868.SH,20250918,梅雁吉祥,2.88,-1.03,16498.01,507642.769728,40.1432,0.0,,,,
600630.SH,20250918,龙头股份,8.63,-1.03,18141.78,256354.49520000003,21.364,0.0,,,,
600613.SH,20250918,神奇制药,6.68,-1.04,6412.68,163533.522216,12.3891,0.2962962962962834,,,,
000598.SZ,20250918,兴蓉环境,6.68,-1.04,14449.38,852384.894388,54.54,0.0,,,,
002134.SZ,20250918,天津普林,20.96,-1.04,14403.32,362967.468192,21.8463,0.14164305949009304,,,,
603043.SH,20250918,广州酒家,17.13,-1.04,13413.28,318423.165093,28.7844,0.17331022530329143,,,,
002306.SZ,20250918,*ST云网,1.9,-1.04,5136.76,127231.78657999999,73.7664,0.0,,,,
600821.SH,20250918,金开新能,5.69,-1.04,24260.48,790695.452291,168.2328,-0.3478260869565153,,,,
603203.SH,20250918,快克智能,32.21,-1.04,20997.2,286511.322387,41.3131,-0.06144393241166446,,,,
000886.SZ,20250918,海南高速,6.63,-1.04,20284.65,476912.24891699996,31.758,0.0,,,,
603096.SH,20250918,新经典,17.99,-1.05,2809.38,109322.75457599999,2.9008,-0.2750275027502802,,,,
300272.SZ,20250918,开能健康,6.62,-1.05,9779.9,249418.877512,13.3131,0.0,,,,
002760.SZ,20250918,凤形股份,20.68,-1.05,8267.72,171325.21573199998,34.5114,-0.5263157894736858,,,,
920106.BJ,20250918,林泰新材,94.9,-1.05,7059.09,256620.2288,5.742,-0.21895527056614572,,,,
688271.SH,20250918,联影医疗,150.0,-1.06,213341.24,6921641.670000001,564.1547,-0.4617414248020979,,,,
002993.SZ,20250918,奥海科技,46.83,-1.06,32579.33,538708.736412,21.303,0.021128248468205157,,,,
300563.SZ,20250918,神宇股份,40.23,-1.06,47484.37,433185.568704,157.9074,-1.180521396950307,,,,
603091.SH,20250918,众鑫股份,77.57,-1.06,5582.3,158613.27432,14.1822,0.4974489795918302,,,,
000062.SZ,20250918,深圳华强,29.8,-1.06,110024.04,944774.43498,141.8652,0.0,,,,
603565.SH,20250918,中谷物流,11.14,-1.07,16159.5,888509.150824,38.8032,0.1776198934280604,,,,
002004.SZ,20250918,华邦健康,4.64,-1.07,12067.8,662051.7782559999,59.2518,0.4264392324093702,,,,
837046.BJ,20250918,亿能电力,15.76,-1.07,3264.84,61122.381512,3.101805,0.6277463904582614,,,,
601908.SH,20250918,京运通,4.63,-1.07,188794.83,604031.741359,4904.5693,0.0,,,,
601179.SH,20250918,中国西电,6.47,-1.07,46364.68,1363976.866653,446.448,0.1529051987767538,,,,
300012.SZ,20250918,华测检测,12.92,-1.07,52316.16,1746450.462448,221.8755,0.22970903522203656,,,,
002957.SZ,20250918,科瑞技术,18.45,-1.07,33625.78,319042.28556,80.649,-0.5898123324396765,,,,
300610.SZ,20250918,晨化股份,11.97,-1.07,6154.39,177657.612426,16.1872,-0.16528925619834212,,,,
300576.SZ,20250918,容大感光,37.75,-1.07,67077.45,725564.4073,393.048,0.0,,,,
002616.SZ,20250918,长青集团,7.36,-1.08,22201.29,196487.70905600002,121.644,0.0,,,,
603918.SH,20250918,金桥信息,18.39,-1.08,45725.79,503753.446719,113.399,0.0,,,,
601665.SH,20250918,齐鲁银行,5.51,-1.08,51574.25,2073989.123396,90.0164,-0.17953321364453378,,,,
002274.SZ,20250918,华昌化工,6.41,-1.08,6630.11,360559.890489,35.645027,0.15432098765431057,,,,
002498.SZ,20250918,汉缆股份,3.66,-1.08,16043.6,407134.002144,66.304,0.0,,,,
600372.SH,20250918,中航机载,11.88,-1.08,37407.96,2571829.592112,176.8248,-0.24979184013321776,,,,
603690.SH,20250918,至纯科技,28.3,-1.08,96676.07,760601.0078100001,619.1269,0.6990562740300632,,,,
